_id,image_url,new_id,title,ingredients,servings,instructions,dairy_free,gluten_free,pescatarian,vegetarian,nut_free,cycle_phase,free_version,breakfast,lunch,dinner,snack
64d104ca8a3a343dcd655481,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Pasta_with_Spicy_Avocado_Pesto_generated_64d104ca8a3a343dcd655481.jpeg,64d104ca8a3a343dcd655481,Pasta with Spicy Avocado Pesto,"['12 oz Pasta; per VT: angel hair', '2 lg Avocados; or 3 small', '3 Cloves garlic; chopped', '3 tb Lemon juice', '2 1/2 oz Cilantro; about 1c packed', '1/3 c Grated Parmesan cheese', '1/4 ts Jims Red Savina powder']",1,"['Cook pasta according to package directions until al dente', 'Meanwhile, prepare pesto by combining avocados, garlic, lemon juice, cilantro, and Chile Powder in food processor', 'Process until smooth, about 1 minute', 'Drain pasta and transfer to a large serving bowl', 'Pour pesto over pasta; toss well', 'Sprinkle with Parmesan before serving', 'Makes 8 servings', 'Cal 152 / Prot 4g / Fat 8g / Carb 16g / Chol', '7mg / Sod 3gmg / Fiber 3g']",False,False,False,True,True,Follicular,False,False,True,True,False
64d104d78a3a343dcd6556af,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Peanut Butter Amaranth Logs_generated_64d104d78a3a343dcd6556af.jpeg,64d104d78a3a343dcd6556af,Peanut Butter Amaranth Logs,"['3/4 c AM Amaranth', '3/4 c Coconut', '1 c AM Creamy Peanut Butter', '1/2 c AM Sesame Tahini', '1/3 c Honey', '1/2 c AM Wheat Bran', '1/3 c AM Sunflower Seeds', '1/3 c Milk powder']",1,"['Mix together Amaranth and coconut', 'Place on a cookie sheet in the oven for 15 minutes at 300 F', 'While the above is toasting, place the remaining ingredients in a medium size bowl and mix', 'Divide Amaranth and coconut mixture in half', 'Mix half of the Amaranth and coconut mixture in with other ingredients', 'After rolling this mixture into one dozen three inch x half inch logs, coat the outside with the remaining mixture of coconut and Amaranth', 'Place in the refrigerator or freezer until ready to serve', 'SUGGESTION: Fine coconut will give better results']",False,False,False,True,True,Ovulatory,False,True,False,False,True
64d104d18a3a343dcd6555c1,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Peppered_Tamarind_Broth_generated_64d104d18a3a343dcd6555c1.jpeg,64d104d18a3a343dcd6555c1,Peppered Tamarind Broth,"['2 1/2 tb Tamarind pulp', '5 c Chicken Stock,Canned or Prepared', '2 ts Coriander Seed', '2 ts Cumin Seed', '2 tb Unsalted Butter', '7 Shallots,Minced', '3 Cloves Garlic, crushed', '1 tb Ginger,grated', '1 1/2 ts Fenugreek, ground', 'Salt to taste', '3/4 ts Sugar, or to taste', '1 ts Vegetable Oil', '2 Chili Peppers,Red,Hot,dried; seeded/cut in 1/2 in', '3/4 ts Mustard Seed', 'Cilantro,Fresh,leaves for garnish']",4,"['Cook tamarind pulp in 3/4 cup boiling stock off the heat for 15 minutes', 'Stir & mash with a fork to dissolve', 'Strain through a fine strainer into a bowl, pressing on the solids with the back of a wooden spoon to extract all the liquid', 'Set aside', 'Toast the coriander & cumin seeds in small skillet over medium heat about 2 minutes', 'Grind in spice or coffee grinder to somewhat coarse grind', 'Melt butter in medium saucepan over medium heat', 'Add shallots & cook until translucent, about 3 minutes', 'Add garlic & ginger & cook for 2 minutes', 'Add ground coriander & cumin, black pepper & fenugreek & stir 1 minute', 'Add tamarind liquid & remaining stock & bring to simmer', 'Simmer 5-7 minutes', 'Remove from heat & season to taste with salt & sugar', 'tamarind broth, called Rassam (which simply means broth) is of South Indian provenance', 'The recipe was given to me by a dignified elderly Tamil man we encountered on an agternoon stroll through the Indian quarter of Peneng', 'This is a soup that is supposed to be drunk rather than eaten with a spoon, so offer small cups of this delicious brew to your guests before proceeding to dinner']",False,True,False,False,True,Menstrual,False,False,False,False,True
64d104d68a3a343dcd65569e,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Peppermint Chocolate Cake_generated_64d104d68a3a343dcd65569e.jpeg,64d104d68a3a343dcd65569e,Peppermint Chocolate Cake,"['6 Peppermint tea bags', '1 c Water', '3 oz Unsweetened chocolate', '1/2 c Butter; salted', '2 c Sugar', '2 Eggs; separated', '1 ts Baking soda', '1/2 c Plain yogurt', '2 c Flour', '1 ts Baking powder']",8,"['Boil water in a small saucepan and add peppermint tea bags', 'Remove from heat and let steep for 5 minutes', 'Remove tea bags, squeezing excess liquid into the pan', 'Return the tea to a boil', 'Place the chocolate and butter in a large bowl', 'Pour peppermint tea over the top', 'Whisk until melted', 'Stir in sugar and egg yolks', 'In a separate bowl, mix baking soda and yogurt', 'Add to the chocolate and butter batter, and mix well', 'Sift flour and baking powder into the batter, and mix well', 'In another separate bowl, whip egg whites until stiff, then fold them into the batter', 'Pour into 2 greased and floured 8-inch round pans or one 9x13 inch pan', ""Bake at 350'F for 40-50 minutes"", 'Remove and sprinkle with powdered sugar']",False,False,False,True,True,Luteal,True,False,False,False,True
64d104df8a3a343dcd6557fe,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Aracine with Sardines and Saffron_generated_64d104df8a3a343dcd6557fe.jpeg,64d104df8a3a343dcd6557fe,Aracine with Sardines and Saffron,"['2 tb Olive oil; plus 2 tablespoons', '1 Red onion, chopped; into 1/8-inch dice', '1 pn Saffron', '2 c Arborio rice', '3 c Chicken stock', '1 c Grated Pecorino', '2 Eggs plus; 2 eggs separated', '1 c Basic tomato sauce', '8 oz Salted sardines, rinsed, heads removed; and roughly ch', '2 Sprigs mint', '1/4 c Flour for dusting', '1/2 c Bread crumbs for coating', 'Olive oil for frying']",1,"['FOR RICE: In a 4 to 6-quart saucepan, heat 2 tablespoons olive oil until just smoking', 'Add half the chopped red onion and saffron and cook until softened, about 7 to 9 minutes', 'Add rice and chicken stock and bring to boil, uncovered', 'Cook until liquid is absorbed and rice is tender, about 25 minutes', 'Spread rice out to cool on a large cookie sheet, about 1/4-inch to 1/2-inch thick', 'When rice is cool, mix with Pecorino, 2 eggs and 2 egg yolks and set aside FOR STUFFING: In a 10- to 12-inch saute pan, cook remaining chopped onion in 2 tablespoons olive oil until light golden brown, about 10 minutes', 'Add tomato sauce, chopped sardines and mint and cook 5 to 7 minutes until reduced by one third and quite thick', 'Set aside and allow to cool', 'TO ASSEMBLE: Place dusting flour, egg whites and bread crumbs in separate shallow bowls and lightly beat egg whites', 'To form aracine, place 3 tablespoons rice mixture in palm of hand and make an indentation with the back of a spoon', 'Spoon 2 tablespoons sardine mixture into indentation and form an open bowl out of the rice in your hand', 'Cover filled portion with another tablespoon of rice mixture and using both hands, shape the rice into a ball', 'Continue with remaining rice mixture and stuffing until done', 'Roll each ball in flour, then egg whites, then bread crumbs and refrigerate 1 hour, uncovered', 'Heat 4 inches of cooking oil in fryer or deep frying pan to 375 degrees', 'Carefully place 3 balls at a time into pan and fry until golden brown, about 3 to 4 minutes, stirring with tongs or kitchen spoon to keep them moving', 'Drained cooked balls on paper towels and place on large platter and serve either warm or at room temperature']",False,False,False,False,True,Menstrual,False,False,False,False,True
64d104df8a3a343dcd6557e9,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Beef in Oyster Sauce_generated_64d104df8a3a343dcd6557e9.jpeg,64d104df8a3a343dcd6557e9,Beef in Oyster Sauce,"['1 Bottle Sharwoods oyster sauce', '375 g Beef steak; thinly sliced (12oz)', '2 tb Groundnut oil', '6 Salad onions; sliced on the diagonal', '100 g Oyster mushrooms; sliced (3 1/2oz)', 'Salt and freshly ground black pepper', '1 227 g can water chestnuts; sliced']",4,"['Mix the beef and oyster sauce and leave to marinate for 30 minutes', 'Heat the oil in a wok or saucepan, add the beef and stir-fry for 3-4 minutes', 'Add the onions and mushrooms and continue to stir-fry for 2-3 minutes until the meat is cooked through', 'Season to taste, add the water chestnuts and heat through', 'Serve immediately on a bed of noodles', 'NOTES : A milder Chinese dish with fresh oyster mushrooms']",True,True,False,False,False,Menstrual,False,False,True,True,False
64d104df8a3a343dcd6557ea,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Big Flavor Oyster Stew_generated_64d104df8a3a343dcd6557ea.jpeg,64d104df8a3a343dcd6557ea,Big Flavor Oyster Stew,"['1/2 md Onion; Diced Finely', '1 Stalk Celery; Diced Finely', '1 tb Unsalted Butter', '4 tb Dry White Wine', '1 pt Milk', '1 pt Heavy Cream', '2 12 oz. Cans Oysters; Drained', '4 Whole Peppercorns', '1 Bay Leaf', '1 Parsley Sprig', '1 Piece Pollack or Cod; Approx. 4 oz.', 'Salt; Pepper & Tobasco To Taste']",1,"['In a medium sauce pan, place the butter, onions and celery', 'Saut\x82 for 5 minutes over medium-high heatbsp', 'Add the wine and continue saut\x82ing until the wine evaporates Add the milk and heavy cream', 'Tie the peppercorns, bay leaf and parsley in a coffee filter and drop into the soup', 'Add the fish and cook over low heat for 30 minutes', 'Do not boil', 'Strain the soup in a strainer and add the oysters', 'Stir for 3 minutes and season with salt, pepper and tobasco sauce to taste', 'Serve immediately garnished with chopped parsley or paprika']",False,True,True,False,True,Menstrual,False,False,True,True,False
65c01500bd0c1985863a1ea0,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Brown Rice Muffins_generated_65c01500bd0c1985863a1ea0.jpeg,65c01500bd0c1985863a1ea0,Brown Rice Muffins,"['1 c Brown rice; cooked, cold', '1 c Skim milk; or substitute', '4 Egg white; beaten-or substitute', '2 tb Honey', '1 ts Vanilla', '1 ts Cinnamon', '1 1/4 c Whole wheat flour', '1 tb Baking powder']",12,"['Combine rice, milk, egg whites, honey and vanilla', 'Add dry ingredients and stir just enough to moisten', 'Pour into non-stick muffin pans or pans lightly misted with cooking spray', 'Bake at 400 deg F for 25-30 minutes']",False,False,False,True,True,Luteal,True,True,False,False,False
64d104dd8a3a343dcd6557b8,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Catalan Shredded Salt Cod Salad_generated_64d104dd8a3a343dcd6557b8.jpeg,64d104dd8a3a343dcd6557b8,Catalan Shredded Salt Cod Salad,"['1 lb Salt cod -- boneless, dried', '1 sm Red or green bell pepper --', 'Prepared', '1/2 lg Red onion -- thinly sliced', '1 lg Tomato -- thinly sliced', '1/3 c Fruity Spanish olive oil', '1/4 c Red wine vinegar', '4 lg Garlic cloves -- finely', 'Chopped', '1/2 ts Freshly ground black pepper', '1/2 c Oil cured black olives', '3 Hardboiled eggs --', 'Quartered', '1/2 sm Bunch oregano leaves- finely chopped']",4,"['To prepare the salt cod, rinse it well and then immerse it in a container of cold water (cut into chunks, if necessary, to fit)', 'Refrigerate, changing the soaking water 5 or 6 times, until softened and mild (24 to 48 hours, depending on how stiff and salty it was to begin with)', 'Drain the cod, place it in a large saucepan with the onion and the bay leaves, and cover with cold water', 'Bring just to a boil, reduce the heat to very low, and cover (taste the water at this stage and, if it seems excessively salty, then drain, cover again with fresh cold water, and bring to a boil)', 'Simmer very gently until the fish is opaque and plumped, and falls apart into heavy flakes when prodded, about 20 minutes', 'Drain, pat dry, and remove the bones and skin, if necessary', 'Separate into large flakes and use right away, or refrigerate for up to 2 days before continuing with the recipe', 'Drain and press the cod with your fingers to extract as much water as possible', 'Shred the cod by hand into thin strips and transfer it to a large bowl', 'Core, seed and wash the pepper', 'Cut into thin rings', 'Separate rings of onion', 'Select 1 large, firm, ripe tomato and slice it thinly', 'Add the pepper rings, onion, and tomato to the bowl and toss together gently', 'In another bowl, combine the oil, vinegar, garlic, pepper, and if desired, a little salt (the salt cod is usually still quite salty; taste it to determine if the vinaigrette needs any salt)', 'Whisk the vinaigrette together until thoroughly blended', 'Using your hands, toss the salad with the vinaigrette until all the ingredients are coated', 'Transfer the salad to a platter and garnish the edges with olives and wedges of hardboiled egg', 'Scatter the oregano over the dish', 'Yields 6 servings : Feniger and Milliken, Too Hot Tamales, TVFN']",True,True,True,False,True,Luteal,False,False,True,False,False
64d104e18a3a343dcd655837,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Cauliflower Curry_generated_64d104e18a3a343dcd655837.jpeg,64d104e18a3a343dcd655837,Cauliflower Curry,"['1 tb Canola oil', '1/2 ts Black mustard seeds', '1/4 ts Cumin seeds', '1 Green chili; seeded & minced', '4 Curry leaves; crumbled', '2 ts Garlic, minced', '1/2 ts Salt', '2 ts Ground coriander', '1 ts Ground cumin', '1/4 ts Ground tumeric', '1/4 ts Red chili powder', '2 c Tomatoes, chopped (fresh or canned)', '2 ts Tomato paste', '1 ts Honey', '1 lb Cauliflower florets', '1/2 lb Potatoes; cubed', '1 c Peas, fresh or frozen Water', '2 tb Lemon juice', '1/4 c Fresh cilantro, minced']",4,"['NOTE: This aromatic dish calls for curry leaves, or ""limbado""', ""If you can't find curry leaves, omit them from the recipe"", 'PREP TIME: 15 minutes COOKING TIME: 15 minutes 1', 'In a large saucepan, heat oil and fry mustard seeds, cumin seeds, green chili and curry leaves until mustard seeds pop', 'Add garlic, salt, coriander, cumin, tumeric, chili powder, tomatoes, tomato paste and honey', 'Cook 5 minute, stirring occasionally', 'Add cauliflower, potatoes, peas and water', 'Stir well, cover and cook over medium heat 10 minute or until potatoes are done', 'Add lemon juice and cilantro, mix and serve', 'Per serving: 179 calories; 4', '7 g', 'fat; 0 mg', 'cholesterol; 14', '3 g', 'fiber']",True,True,False,True,True,Luteal,False,False,False,False,True
64d104e18a3a343dcd65583a,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Cauliflower Fritters_generated_64d104e18a3a343dcd65583a.jpeg,64d104e18a3a343dcd65583a,Cauliflower Fritters,"['1 Cauliflower -- cut into', 'Flowerets', '3 oz Dried breadcrumbs', '1 1/2 oz Parmesan cheese -- grated', '1 tb Fresh parsley -- chopped', 'Salt and pepper', '2 Eggs -- beaten', 'FOR SAUCE', '1/2 oz Butter', '1/2 oz Plain flour', '10 Fluid ounces milk', '1/2 ts Prepared mustard', '2 oz Cheddar cheese -- grated', 'pn Cayenne pepper']",4,"['Par-boil cauliflower in a saucepan of boiling salted water for 4-5 minutes, drain well', 'In a bowl mix together breadcrumbs, Parmesan cheese and parsley and season with salt and pepper', 'Dip cauliflower flowerets in beaten egg, then coat in breadcrumb mixture', 'put on serving plate and set aside until ready to cook in hot oil', 'To make cheese sauce, melt butter in a small saucepan, stir in flower and cook for 1 minute', 'Remove from heat and add milk slowly', 'Bring to the boil, stirring, then simmer for 2 minutes', 'Stir in mustard, cheese, cayenne and season with salt and pepper', 'Serve hot']",False,False,False,True,True,Luteal,False,False,True,False,True
64d104de8a3a343dcd6557cc,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Cauliflower Koottu Cauliflower in Spicy Coconut Gravy _generated_64d104de8a3a343dcd6557cc.jpeg,64d104de8a3a343dcd6557cc,Cauliflower Koottu (Cauliflower in Spicy Coconut Gravy),"['3/4 kg Cauliflower', '100 g Green peas; shelled', '1/2 ts Turmeric', '2 tb Coriander leaves; cleaned', 'Salt; to taste --To Grind---', '1/4 Coconut; grated', '1 ts Coriander seeds', '2 Red chiles', '5 cm. piece tamarind', '1 ts Coconut oil --For Seasoning---', '1 tb Black mustard seeds', '1 ts Black gram dal', '2 Red chiles; broken', '1 tb Coconut oil']",6,"['Clean and cut cauliflower into flowerettes', 'Wash well, along with the peas', 'Then add turmeric and salt', 'Cook till done', 'Heat oil and fry coriander seeds and red chilies until pink', 'Grind this with the coconut and tamarind to a thick paste', 'Heat oil and add mustard seeds, black gram dal and red chilies', 'When brown, pour over the vegetables', 'Mix in the ground paste and coriander leaves', 'Bring to a boil and serve hot', 'You can substitute okra (cut in 2 cm', 'pieces) for the cauliflower', 'Omit peas']",True,False,False,True,True,Ovulatory,False,False,True,False,True
64d104df8a3a343dcd6557e8,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken Ham and Oyster Gumbo_generated_64d104df8a3a343dcd6557e8.jpeg,64d104df8a3a343dcd6557e8,"Chicken, Ham and Oyster Gumbo","['2 tb Vegetable oil', '3 tb All-purpose flour', '2 Green bell peppers; seeded and diced', '2 Celery stalks; diced', '1 md Onion; diced', '2 Garlic cloves; minced', '1 cn (16 oz) whole tomatoes', '2 c Sliced fresh okra', '2 c Water', '3 lb Boneless chicken; cut in large chunks', '1 lb Boneless smoked ham; cut into 1"" chunks', '2 tb Chopped fresh parsley', '2 ts TABASCO pepper sauce', '1 ts Salt', '1 Bay leaf', '1 pt Shucked oysters and their liquid', '3 c Cooked rice']",8,"['In 5-quart saucepan, heat oil over medium heat', 'Add flour and cook, stirring constantly, about 30 minutes until roux turns dark brown and develops nutty aroma', 'Add green peppers, celery, onion and garlic; cook 10 minutes or until vegetables are tender', 'Add tomatoes with their liquid, okra, water, chicken, ham, parsley, TABASCO sauce, salt and bay leaf', 'Over high heat, heat to boiling; reduce heat to medium', 'Simmer, uncovered, 45 minutes, stirring occasionally', 'Add oysters; simmer 10 minutes longer', 'Discard bay leaf', 'Serve with cooked rice and additional TABASCO sauce, if desired', 'Makes 8 servings']",True,False,False,False,True,Menstrual,True,False,True,True,False
64d104dd8a3a343dcd6557b0,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken with Fresh Tarragon and Parsley_generated_64d104dd8a3a343dcd6557b0.jpeg,64d104dd8a3a343dcd6557b0,Chicken with Fresh Tarragon and Parsley,"['2 tb Grated romano cheese OR- parmesan cheese', '2 tb Flour', '1/2 ts Paprika', '1/4 ts Ground black pepper', '1 lb Boneless chicken breast', '2 ts Olive oil', '3/4 c White wine; plus...', '1 tb White wine', '1 1/2 ts Chicken bouillon crystals', '1/2 Garlic clove; crushed', '1 1/2 ts Chopped fresh parsley', '1 1/2 ts Cornstarch']",4,"['Combine the cheese, flour, paprika, and pepper in a shallow bowl', 'Coat both sides of chicken with the flour mixture', 'Heat the oil in a skillet and brown the chicken slowly on both sides', 'Meanwhile, mix 3/4 cup wine, tarragon, bouillon, and garlic together in a small bowl', 'Pour the wine mixture over the browned chicken in the skillet', 'Simmer, covered, over low heat for about 35 minutes, or until the chicken is cooked through', 'While the chicken is simmering, mix together 1 tablespoon wine, the parsley, and the cornstarch', 'Transfer the cooked chicken from the skillet to a serving platter', 'Pour the wine and cornstarch mixture into the juices in the skillet, stir until thickened, and then pour this sauce over the chicken']",False,False,False,False,True,Follicular,False,False,True,True,False
64d104de8a3a343dcd6557e0,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Crockpot Ham and Black Eyed Pea Soup_generated_64d104de8a3a343dcd6557e0.jpeg,64d104de8a3a343dcd6557e0,Crockpot Ham and Black-Eyed Pea Soup,"['3/4 lb Dry black-eyed peas or navy beans (2 cups)', '2 cn (14 1/2 oz) reduced-sodium chicken broth', '1 1/2 c Water', '6 oz Reduced sodium ham; cut into 1/2-inch pieces (about 1 cup)', '4 md Carrots; sliced 1/2 inch thick (2 c.)', '2 Stalks celery; sliced (1 c.)', '1/4 c Dried minced onion', '1 ts Dried sage; crushed', '1 ts Dried thyme; crushed', '1/4 ts Ground red pepper', '1 tb Lemon juice']",1,"['In a 3 quart saucepan bring 4 c', 'water and black-eyed peas or navy beans to boiling', 'Boil, uncovered, for 10 minutes', 'Drain and rinse', 'In a 4-quart crockpot combine broth, 1 1/2 c', 'water, ham, carrots, celery, onion, sage, thyme and red pepper', 'Stir in drained peas or beans', 'Cover; cook on low for 11-12 hours or on high for 4 1/2-5 1/2 hours', 'To serve, stir in the lemon juice', 'Makes 6 main-dish servings', '(Only 3 g fat per serving!)']",True,True,False,False,True,Follicular,False,False,True,True,False
64d104dd8a3a343dcd6557bd,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Crocodile Cafe s Chicken Tortilla Soup_generated_64d104dd8a3a343dcd6557bd.jpeg,64d104dd8a3a343dcd6557bd,Crocodile Cafe's Chicken Tortilla Soup,"['2 qt Chicken stock', 'Red onion, large, diced', '3 x Corn tortillas, fried/broken', '3 x Roma tomatoes, diced', '1/2 x Bunch of cilantro', '8 oz Ancho chile paste *', '2 x Chicken breast halves **', 'Salt to taste', '6 oz Ranchero cheese, crumbled', '2 x Corn tortillas, fried crisp']",8,"['* or 6 or 7 ancho chiles pureed ** large, cooked and shredded Bring 1 qt chicken broth to boil with onion in soup pot', 'Combine remaining chicken broth with 3 fried tortillas in a blender and blend until combined and slightly thickened', 'Pour into heated broth along with tomatoes, cilantro, chile paste, and chicken', 'Season to taste with salt', 'Bring again to boil', 'Serve garnished with ranchero cheese and tortilla strips', 'NOTE: To puree ancho chiles, soak 6 or 7 chiles in hot water until tender, or simmer just until tender', 'Remove stem and seeds and puree in blender with small amount of water until paste in formed', 'Strain through sieve to remove skin, if desired', 'Each serving with cheese and chips contains about: 146 calories, 866 mg sodium, 31 mg cholesterol, 4 g fat, 9 g carbohydrates, 17 g protien, 0', '55 g fiber', '-- from the CROCODILE CAFE, Pasadena, CA']",False,False,False,False,True,Luteal,False,False,True,True,False
64d104de8a3a343dcd6557d4,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant Chicken Salad_generated_64d104de8a3a343dcd6557d4.jpeg,64d104de8a3a343dcd6557d4,Elegant Chicken Salad,"['1/4 c Olive oil', '2 Chicken breasts', '3 c Chicken broth or water', '1/4 c Balsamic vinegar', '2 tb Orange juice', '1 tb Dijon mustard', '1/4 c Chives', '2 tb Tarragon; chopped', 'Salt and pepper', '3 c Rice (wild or white)']",6,"['Poach chicken in broth or water for about 20 minutes', 'In salad bowl combine vinegar, juice, and mustard', 'Gradually whisk in oil', 'Stir in chives and tarragon and season with salt and pepper', 'Cut chicken into bite sized pieces', 'Add chicken and rice to dressing', 'Toss well']",True,True,False,False,True,Follicular,True,False,True,True,False
64d104de8a3a343dcd6557d5,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant Rice and Chicken_generated_64d104de8a3a343dcd6557d5.jpeg,64d104de8a3a343dcd6557d5,Elegant Rice and Chicken,"['2 c Minute rice', '2 c Water', '1 Envelope dry onion soup mix', '6 Chicken breasts - boneless & skinless', 'Flour', 'Salt', 'Paprika', '1 cn Cream of mushroom soup', '1/2 lb Fresh mushrooms\\', '1 tb Butter']",1,"['Bring water to boil, stir in the dry onion soup mix & then add rice', 'Turn off heat & let stand', 'Meanwhile, shake chicken in enough flour, salt & paprika to coat', 'Fry until golden brown', 'Put cooked rice mixture in large casserole', 'Arrange cooked chicken breasts on top', 'Coverf with the mushroom soup', 'Top with the mushrooms that have been sauteed in the 1 tablespoon butter', 'Dust with paprika', 'Bake uncovered in 350 degree oven for 30 minutes until thoroughly heated']",False,False,False,False,True,Follicular,False,False,True,True,False
64d104de8a3a343dcd6557d8,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Enchilada Sauce chicken Enchiladas_generated_64d104de8a3a343dcd6557d8.jpeg,64d104de8a3a343dcd6557d8,Enchilada Sauce/chicken Enchiladas,"['1 tb Flour', '1 1/2 tb Olive oil', '1/2 ts Thyme', '1/2 ts Oregano', '1/4 ts Cayenne', '1/2 ts Cumin', '1 Clove garlic; minced', '1 cn Chicken broth; 14 oz', '1 cn Tomatoe sauce; 8 oz', '1 tb Lime juice; fresh']",1,"['In large pan saute flour in oil for one minute, add spices and cook for an additional minute', 'Add broth, tomatoe sauce and lime juice and bring to a boil stirring constantly till thickened', 'Assemble tortillas with chicken and cooked onion, laying side by side in pan that has been coated with sauce', 'When pan is full, pour additional sauce over top, add grated cheddar cheese', 'Bake in oven til warmed through and cheese has melted', 'Serve on a bed of lettuce and serve with sour cream, salsa and jalapeno peppers to the side']",True,False,False,False,True,Follicular,True,False,True,True,False
64d104de8a3a343dcd6557d9,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Enchiladas De Pollo Chicken Enchiladas _generated_64d104de8a3a343dcd6557d9.jpeg,64d104de8a3a343dcd6557d9,Enchiladas De Pollo (Chicken Enchiladas),"['1 cn (16-ounce) tomatoes', '1 cn (4-ounce) green chili peppers, rinsed and seeded', '1/2 ts Coriander seed', '1/2 ts Salt', '1 c Dairy sour cream', '2 c Finely chopped cooked chicken or turkey', '1 pk (3-ounce) cream cheese, softened', '1/4 c Finely chopped onion', '3/4 ts Salt', '2 tb Cooking oil', '12 6-inch tortillas', '1 c Shredded omterey jack cheese (4 ounces)']",1,"['Place undrained tomatoes, chili peppers, coriander seed, and the 1/2 teaspoon salt in blender container', 'Cover; blend till mixture is smooth', 'Add sour cream; cover and blend just till combined', 'Set aside', 'Combine chicken or turkey, cream cheese, onion, and 3/4 teaspoon salt', 'In skillet heat cooking oil', 'Dip tortillas, one at a time, into hot oil for 10 seconds or just till limp', 'Drain on paper toweling', 'Spoon chicken mixture on tortillas; roll up', 'Place seam side down in 12x7 1/2 x2-inch baking dish', 'Pour tomato mixture atop', 'cover with foil; bake in 350 degree oven about 30 minutes or till heated through', 'Remove foil; sprinkle with shredded cheese', 'Return to oven till cheese melts', 'Makes 6 servings']",False,False,False,False,True,Follicular,True,False,True,True,False
64d104e08a3a343dcd655825,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Endive Beet and Red Onion Salad_generated_64d104e08a3a343dcd655825.jpeg,64d104e08a3a343dcd655825,"Endive, Beet and Red-Onion Salad","['1/2 lb Raw Beets, trimmed', '3 Heads of Belgian Endives, md', '1 Red onion', '1 tb Dijon Mustard', '1 tb Red Wine Vinegar', '3 tb Vegetable oil', '4 tb Finely Chopped Parsley']",4,"['Place the beets in a saucepan and add water to cover with salt', 'Bring to a boil until the beets are tender, about 30 minutes, depending on the size or age of the beets', 'Drain and let cool', 'Remove the skins and slice the beets', 'Trim off the bottom of the endives and cut them into 1 1/2 inch strips', 'Drop the pieces into cold water', 'Drain and pat dry', 'Peel and slice the onion', 'Combine the mustard, vinegar, salt and pepper in a salad bowl', 'Add the oil and blend well with a wire whisk', 'Add the beets, endive, onion and parsley', 'Toss well and serve', 'Serves 4', 'From The Gazette 90/12/12']",True,True,False,True,True,Luteal,False,False,True,False,False
64d104e08a3a343dcd65581d,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Feta Watermelon And Heirloom Tomato Salad_generated_64d104e08a3a343dcd65581d.jpeg,64d104e08a3a343dcd65581d,"Feta, Watermelon, And Heirloom Tomato Salad","['1/3 c Extra virgin olive oil', '1 tb Roughly chopped fresh dill', '1 tb Roughly chopped Italian parsley', '6 Heirloom tomatoes; (various cuts)', '1/2 md Seedless yellow watermelon; (cut into chunks)', '1/2 md Seedless red watermelon; (cut into chunks)', '1 c French feta cheese; (diced)', 'Sea salt and freshly ground pepper']",1,"['In a small bowl combine oil, dill, and parsley', 'Set aside', 'Next arrange tomato pieces, watermelon chunks and diced feta on a plate', 'Season evenly with salt and pepper', 'Finish plate by drizzling oil/herb mixture evenly over the tomato, feta, and watermelon', 'Serve', 'Per serving: 636 Calories (kcal); 72g Total Fat; (100% calories from fat); 0g Protein; 0g Carbohydrate; 0mg Cholesterol; trace Sodium Food Exchanges: 0 Grain(Starch); 0 Lean Meat; 0 Vegetable; 0 Fruit; 14 1/2 Fat; 0 Other Carbohydrates']",False,True,False,True,True,Menstrual,True,False,False,False,True
